Difference,Predicted,Test Data
-89,1089,999
-891,1667,776
673,1226,1900
2019,2180,4200
1661,1538,3200
-837,2737,1900
-981,2181,1200
-775,2175,1399
-69,997,928
2359,2040,4400
497,1702,2199
-704,1236,532
-345,1067,721
-646,1457,811
-205,1069,863
-738,1483,745
-365,1965,1599
-1009,1983,974
11541,1858,13399
-2228,4328,2100
-1535,2635,1099
-467,2467,1999
-665,2265,1599
-1193,2693,1500
-431,3031,2600
45,1754,1800
186,1313,1500
-572,1384,812
-1590,2517,926
1610,2689,4300
-186,1286,1099
5099,1900,6999
-601,1175,574
4921,2678,7600
-404,1269,864
-1802,2674,872
2213,1086,3300
-350,916,566
-180,1180,999
-157,1757,1599
5199,2700,7899
-569,1669,1099
-478,1362,883
1523,2076,3599
137,1862,1999
-933,3433,2499
1503,1396,2900
-1012,1712,699
-370,1470,1099
-629,1167,538
-462,1179,716
134,1265,1399
-1195,2595,1399
56,1643,1699
-6,1006,999
166,2033,2199
-512,1311,799
204,2595,2799
4877,2422,7300
-10,1110,1099
-627,1151,523
-515,1162,647
-332,1228,895
-257,1557,1300
265,2134,2400
-1285,2585,1300
2722,1477,4200
-406,2506,2100
-186,1386,1200
-354,1454,1099
-764,1342,578
3993,1706,5699
-1983,2585,601
-520,1175,654
5183,1216,6399
-1246,2162,915
-321,1721,1399
-1581,3481,1900
450,2849,3300
-1356,2189,833
-286,1030,743
277,2322,2600
-81,2281,2199
-166,1666,1500
-220,1141,921
-596,2396,1800
-268,1181,912
2545,2354,4900
202,1797,1999
119,1080,1200
-854,2254,1399
-924,2224,1300
-1059,2259,1200
-679,2479,1800
-631,1731,1099
-122,1222,1099
-476,1383,906
-232,1229,996
-439,1186,747
2063,1036,3099
-1012,2112,1099
-21,1921,1900
3005,3394,6399
121,1278,1399
1221,1378,2600
16,3183,3200
331,968,1300
-1025,2625,1599
-673,1469,796
-559,1137,578
-355,1110,755
-147,1247,1099
-51,1151,1099
53,3246,3300
-654,1754,1099
-110,912,802
-935,1554,619
-10,1610,1599
12691,3808,16499
-894,2294,1399
129,2470,2600
345,1854,2199
1535,1264,2799
-549,2049,1500
1002,3097,4099
463,1236,1699
110,1089,1200
-1267,2867,1599
-179,1479,1300
465,2734,3200
-661,1761,1099
-1159,2859,1699
488,2111,2600
53,1946,1999
-619,1363,743
525,2074,2600
-124,2324,2199
1717,2182,3899
7,1192,1200
352,1447,1800
-701,1701,999
-789,3589,2799
-550,2050,1500
935,1664,2600
-329,1288,959
-1117,2817,1699
-426,1277,851
5051,2548,7600
-697,1797,1099
-98,1998,1900
-348,1748,1399
-546,1451,904
-432,1260,827
-1457,2957,1500
8537,2962,11499
2389,1810,4200
5946,1753,7700
1465,1834,3300
-889,1631,742
-655,1855,1200
-134,1334,1200
-46,1346,1300
-1023,1856,833
-680,2480,1800
7106,1793,8900
1214,1785,2999
-207,1507,1300
1454,1845,3300
-600,1800,1200
498,1401,1900
1410,3189,4600
-333,1433,1099
-145,1545,1399
-419,1619,1200
-1536,2422,886
-406,1251,845
271,1228,1500
1340,1959,3300
16636,1763,18400
-1336,4836,3499
-223,1623,1399
644,2155,2799
612,1287,1900
949,1750,2699
-818,2918,2100
-526,1242,716
-715,1815,1099
12882,2717,15599
-521,1281,760
4712,2487,7199
-392,1992,1599
2132,2767,4900
-738,2438,1699
-405,1312,906
-1071,1921,850
-2037,3137,1099
161,1638,1800
841,1258,2100
8779,1620,10400
-1534,3234,1699
-558,4158,3599
-1157,2557,1399
-1314,1751,436
4795,1704,6499
-811,1574,762
-437,1937,1500
4,1195,1200
425,1174,1599
-293,1393,1099
-306,1506,1200
-1171,2471,1300
6580,2019,8600
-402,1114,712
-789,2189,1399
6534,1865,8400
194,1405,1599
-973,1641,667
309,990,1300
-80,2380,2300
-388,1111,723
-594,1894,1300
2260,2539,4800
1166,1933,3099
417,1082,1500
-1569,2428,858
-1213,2102,889
-665,2565,1900
127,1272,1399
-2010,2714,703
110,1489,1599
-570,1670,1099
3784,2315,6099
-460,1230,769
1206,1293,2499
-891,1991,1099
-532,1465,933
-1025,1877,851
5868,2931,8800
6118,1481,7600
-818,2118,1300
-996,2696,1699
-969,1967,998
-125,1825,1699
-1012,2812,1800
-1716,3316,1599
-801,2001,1200
293,1606,1900
732,1967,2699
-1099,1961,861
-51,1451,1399
6458,4041,10499
-619,1396,776
330,1069,1399
-146,1246,1099
-594,1894,1300
-482,1882,1399
311,988,1300
-261,1361,1099
466,1933,2400
720,2179,2900
2442,2757,5200
-1025,1935,909
23,888,911
-687,1787,1099
-22,2122,2100
-587,1546,959
-689,1594,904
-465,1292,826
-2103,2334,230
-1219,2146,926
3573,1326,4900
4723,1076,5799
-351,1551,1200
2017,2582,4600
-379,1279,900
-779,1511,731
-311,2011,1699
747,1852,2600
-168,1056,888
998,1401,2400
850,1849,2699
913,2386,3300
-301,1231,929
-622,1922,1300
2520,1479,3999
1199,2200,3399
-1157,1950,792
11688,1811,13499
-852,1379,527
89,1010,1099
469,2030,2499
-754,1754,999
48,2851,2900
-1497,2390,892
-515,1815,1300
1729,2570,4300
-919,2019,1099
-1075,2375,1300
17147,2252,19400
-1698,2169,471
-2,1402,1399
-686,1986,1300
119,1980,2100
-9,910,900
-22,1022,999
-971,1892,921
-278,1278,999
-75,1175,1099
7558,2341,9899
-1543,1939,396
-4778,5449,671
-696,1996,1300
-299,1160,860
-247,1647,1399
-578,1231,653
-607,1059,452
599,1300,1900
-926,2826,1900
-69,1169,1099
-16,1116,1099
-738,1118,380
-833,1933,1099
-782,1499,716
-1060,1955,895
-441,1541,1099
-292,1992,1699
1425,2074,3499
1660,2739,4400
-352,1352,999
4943,2356,7300
-999,2299,1300
-265,970,705
-388,3788,3399
-2079,2518,439
-524,1087,563
872,1227,2100
-441,1741,1300
215,1184,1399
-433,1001,568
-545,1519,974
1416,1883,3300
-731,2031,1300
-184,1184,999
-351,1008,656
241,1958,2199
39,1260,1300
290,1009,1300
2126,2473,4600
5773,2326,8099
1969,1530,3499
-230,1010,780
2107,1692,3800
-389,1248,858
-458,1307,849
1102,3197,4300
-351,1215,863
-747,1847,1099
565,1334,1900
-523,1521,998
16140,1359,17500
-939,2739,1800
1049,1050,2100
-61,1261,1200
1549,2850,4400
85,3314,3399
-495,1041,546
1892,1507,3399
-962,2362,1399
51,1348,1399
-798,2098,1300
-18,1318,1300
146,953,1099
-308,1271,963
453,1946,2400
2733,2466,5200
-369,1309,940
4271,2428,6699
380,1819,2199
-1702,2645,943
139,2860,2999
-920,1470,549
-1768,2768,999
-416,1144,728
-222,1190,967
-829,1787,957
35,934,970
577,1322,1900
-180,1015,834
-1089,2589,1500
8932,2467,11399
-184,1170,985
-343,1543,1200
94,892,987
-1025,2125,1099
-351,1451,1099
-1405,2039,633
2919,1280,4200
2973,2626,5600
-944,1818,873
1618,1081,2699
-134,1234,1099
-443,818,374
-984,2584,1599
1109,1890,2999
-663,1231,568
-1039,1372,333
-767,1283,516
-530,1730,1200
199,1000,1200
-1551,2651,1099
-569,1167,597
-1011,3011,1999
-1177,2477,1300
-90,1190,1099
-315,1312,996
14,826,841
-235,1935,1699
-426,1626,1200
-149,1249,1099
-94,1027,933
-674,1429,755
421,1478,1900
-2845,3269,424
8647,1552,10199
-72,1272,1200
-454,2254,1800
-131,921,790
1048,1251,2300
-692,2092,1399
275,2624,2900
-383,2583,2199
-1110,2510,1399
-97,1497,1399
-980,1758,777
1496,1103,2600
8,991,999
217,1282,1500
345,954,1300
-1675,2675,999
-590,1483,892
-328,1278,950
-1221,2621,1399
1773,2726,4500
-1443,2411,967
-502,1502,999
6246,2853,9100
410,2389,2799
-508,1377,869
-1213,1912,698
-516,1616,1099
514,2085,2600
2218,2881,5100
-73,951,878
571,1028,1599
-519,1427,908
-451,1054,603
-1210,3110,1900
-53,1453,1399
-1281,2681,1399
-719,1369,649
-299,1999,1699
-422,2422,1999
-593,1555,962
112,987,1099
-236,1099,862
-305,1505,1200
-704,1584,879
-506,1906,1399
-468,1206,738
-73,1273,1200
-435,2535,2100
-594,1317,723
-763,1481,717
-290,1097,807
-850,2550,1699
-153,1153,999
9431,2468,11899
-156,1656,1500
-346,1174,827
-1276,2228,951
-153,1353,1200
1477,1522,2999
-440,1049,609
-792,2592,1800
198,2101,2300
-668,1431,762
1286,1713,2999
6930,2369,9300
-521,1521,999
-179,984,805
827,1272,2100
136,1163,1300
507,1092,1599
-388,1588,1200
-136,1083,947
772,2127,2900
-250,1650,1399
-1095,2195,1099
9986,2313,12299
15917,1582,17500
-837,2537,1699
-1642,2942,1300
-269,925,655
1169,1130,2300
-76,1176,1099
-880,1433,553
-659,1382,723
6330,1569,7899
-1295,2063,768
229,2370,2600
-121,1521,1399
58,1641,1699
-118,1618,1500
917,1382,2300
-331,1431,1099
-1509,2274,765
4215,2284,6499
2054,1645,3699
200,999,1200
-87,1487,1399
-384,1259,874
-755,2355,1599
85,1114,1200
-275,1076,801
533,2366,2900
-465,1231,765
2430,1169,3599
11011,3188,14199
-428,1528,1099
-702,1461,759
-156,879,723
12,1287,1300
-833,1521,687
-184,1484,1300
-542,1842,1300
168,2131,2300
1280,1419,2699
169,1330,1500
217,982,1200
-479,1679,1200
-24,2924,2900
1048,1151,2199
-450,1650,1200
346,2253,2600
30,2969,2999
221,1078,1300
69,1730,1800
2828,3171,5999
-140,1125,985
-860,1343,482
-39,1439,1399
2580,1719,4300
-1148,2548,1399
65,1234,1300
72,1127,1200
872,1727,2600
7229,1670,8900
-1078,2178,1099
1648,951,2600
-960,2260,1300
198,1201,1399
-574,1032,458
-522,1221,698
-741,2541,1800
253,2646,2900
-852,2152,1300
1054,1845,2900
72,1327,1399
-959,2859,1900
-898,2398,1500
-33,1133,1099
572,1627,2199
16,1483,1500
-1097,2497,1399
1093,1806,2900
-354,3154,2799
10957,2842,13799
-772,2672,1900
250,1349,1599
1219,2980,4200
-420,2120,1699
-1527,2627,1099
-1201,4001,2799
-264,1364,1099
-1113,1832,719
392,2507,2900
-237,1437,1200
-562,1762,1200
-301,1901,1599
-529,1629,1099
-68,3068,2999
715,3684,4400
-424,1424,999
286,1713,1999
-484,1784,1300
-30,1230,1200
1351,2648,3999
-287,3387,3099
660,1439,2100
1341,2358,3699
-1408,3008,1599
-679,1679,999
-298,1598,1300
-816,2216,1399
1320,1979,3300
-384,1684,1300
-347,1242,895
-995,2995,1999
10416,2383,12799
530,1169,1699
-163,1463,1300
1140,1759,2900
-548,1648,1099
-1322,2284,962
371,1528,1900
823,2476,3300
-350,1209,858
5810,3189,9000
-325,2025,1699
11834,3565,15400
437,3262,3699
-1733,3533,1800
-876,1976,1099
-44,1544,1500
-1501,2354,853
2385,1914,4300
-771,2071,1300
-307,1407,1099
375,1824,2199
433,3766,4200
-648,1948,1300
-19,1619,1599
-387,1292,904
-1168,1627,459
1303,1296,2600
-652,1113,461
-1243,2343,1099
-356,1149,792
1664,2035,3699
-2063,3563,1500
287,1812,2100
-894,1994,1099
-134,1045,910
-2461,3293,832
-1292,2042,749
259,2240,2499
167,1432,1599
-507,1336,829
565,1134,1699
-472,1277,805
1710,1489,3200
882,1117,1999
6750,1049,7799
16,983,999
-1063,2063,999
-687,1687,999
-957,1932,975
-369,1769,1399
-354,1140,786
-5,1205,1200
-523,1723,1200
-238,2238,1999
-31,1018,987
-603,1603,999
842,1457,2300
-606,2006,1399
-1378,2778,1399
-1094,2394,1300
-682,1215,532
-1312,3212,1900
-318,1064,745
-342,2142,1800
5990,1209,7199
390,2109,2499
-162,2262,2100
6892,1307,8199
492,1707,2199
-876,2876,1999
-267,1267,999
-398,1598,1200
-267,1264,996
-242,1190,947
279,2520,2799
9156,2643,11799
10,1989,1999
2772,1427,4200
25,1174,1200
198,1201,1399
3407,1992,5400
-865,1734,869
-1032,2032,999
-1994,3194,1200
-456,1456,999
-117,1117,999
1375,1224,2600
-379,1479,1099
3321,1278,4600
-808,1908,1099
421,878,1300
-279,1066,786
127,1372,1500
5150,1249,6399
178,1521,1699
12368,1431,13799
-660,2160,1500
-140,939,799
-468,1668,1200
-612,1712,1099
5760,1939,7700
-177,2377,2199
-408,1290,882
1403,2796,4200
-241,964,723
7106,2793,9899
-239,2139,1900
-454,1654,1200
-100,1200,1099
1856,1743,3599
-23,1223,1200
-981,2081,1099
3531,2468,5999
-966,1921,955
-727,1927,1200
400,1899,2300
66,1033,1099
8258,1141,9399
-553,1107,554
846,2053,2900
-230,1730,1500
98,2901,2999
-161,1161,999
-366,985,619
332,967,1300
-1190,1880,689
8936,1363,10300
-740,1840,1099
4847,2852,7700
-464,1864,1399
96,2003,2100
-926,2126,1200
5482,1717,7199
2334,1265,3599
3314,1085,4400
-552,1412,859
-1218,1973,755
-696,1195,499
-712,1912,1200
-1249,2649,1399
396,2203,2600
-943,1064,121
630,1769,2400
-155,1655,1500
1146,1253,2400
-1899,2541,642
86,1113,1200
163,2036,2199
640,1059,1699
-203,953,749
-29,1029,999
-1611,2711,1099
3759,1640,5400
4204,2095,6299
-619,1404,784
-120,1120,999
41,1258,1300
-407,1070,663
-269,1769,1500
-478,1878,1399
636,1763,2400
1774,1225,2999
-323,1423,1099
-591,1791,1200
1363,1236,2600
-30,880,850
-668,1228,559
322,1177,1500
1067,932,1999
758,1841,2600
-958,1713,755
349,1350,1699
-913,3213,2300
-161,982,820
207,992,1200
-136,809,673
-1247,2239,991
-1181,1880,698
-174,1069,895
-1552,2952,1399
-610,1606,995
98,1201,1300
-740,1723,982
-111,1064,952
-522,1463,940
16,1083,1099
-10,1010,999
-1651,2751,1099
-869,1869,999
-454,967,512
-703,1361,658
-1293,2493,1200
208,3191,3399
-835,1441,605
6274,1225,7500
-840,1634,794
640,2059,2699
573,1426,1999
-741,1243,501
716,1183,1900
-244,1022,777
-881,1580,698
466,1033,1500
-18,1118,1099
-42,927,884
254,1245,1500
-692,1792,1099
-445,1227,782
24,926,951
6381,2118,8500
2686,1913,4600
-114,818,703
2311,1588,3899
315,1184,1500
9474,2325,11799
66,1333,1399
-746,1846,1099
-199,1799,1599
240,1559,1800
-195,1495,1300
1145,1554,2699
110,1589,1699
-247,1747,1500
875,1724,2600
1368,1431,2799
-60,737,677
159,2540,2699
1769,1430,3200
-1110,1523,413
-972,1872,900
-374,1191,817
-15,2115,2100
-1208,1889,680
449,1250,1699
-479,1190,710
971,2028,2999
-397,984,587
-605,2005,1399
-579,1249,669
-614,1814,1200
-62,1026,964
-8,1208,1200
41,1158,1200
339,1760,2100
-988,2088,1099
-490,1185,694
-2203,3193,990
-734,5534,4800
12375,1724,14100
1191,2908,4099
1308,3191,4500
-1054,2054,999
-579,1323,743
-555,2055,1500
-432,1432,999
5023,2376,7400
873,1426,2300
2391,1008,3399
-545,1945,1399
374,1125,1500
-683,1292,609
395,1204,1599
3042,1657,4699
-560,1300,739
-1115,2097,981
1587,1612,3200
-221,1039,817
88,1811,1900
-215,1315,1099
684,1615,2300
2056,1043,3099
-976,1954,978
789,1410,2199
-436,1079,642
-772,1620,848
255,1044,1300
1415,1084,2499
-589,1889,1300
-248,1248,999
-633,1400,766
14520,2379,16899
-507,1197,689
-1268,2022,754
12097,1102,13200
111,1488,1599
-116,1216,1099
-65,1165,1099
-338,1438,1099
-876,1514,637
450,1249,1699
-626,2126,1500
4603,2896,7500
-323,926,603
-329,958,629
-566,1284,717
409,1290,1699
-1021,1943,922
2136,1163,3300
-787,3487,2699
-498,986,488
-1096,1767,671
-536,1936,1399
-341,1841,1500
11,1188,1200
-1458,2758,1300
367,1832,2199
-402,1602,1200
-1058,1693,635
3640,2959,6600
-204,2104,1900
-352,1205,853
-1177,1695,517
1904,1395,3300
-606,1213,607
-1706,2449,743
-1325,2140,815
450,1349,1800
902,1197,2100
-408,1226,817
666,1133,1800
-808,1649,841
-817,2117,1300
-523,1422,898
-672,1232,559
-85,1385,1300
-735,1303,568
2065,1134,3200
466,2133,2600
-128,2028,1900
-783,1564,781
-282,1382,1099
-1222,1816,594
-2135,2836,701
-280,1104,824
-1227,2427,1200
34,1365,1399
-162,1029,866
-662,1353,691
126,1373,1500
-631,1462,831
1410,3089,4500
2584,1415,3999
97,2202,2300
288,1011,1300
13253,1746,15000
234,1465,1699
10652,1147,11799
-1307,2089,782
930,2369,3300
-1273,2473,1200
-582,1782,1200
-201,1012,811
-1053,2253,1200
257,1142,1399
-648,1509,860
523,1976,2499
-483,1161,677
-344,1644,1300
-408,1216,807
-395,1119,723
10229,2070,12299
815,984,1800
9255,2144,11399
-1176,1997,820
-524,1458,934
-293,1793,1500
2004,1195,3200
-333,1333,999
-1149,2249,1099
-249,1186,936
52,1247,1300
-175,781,605
208,1191,1399
512,1887,2400
6745,1854,8600
13064,3135,16200
-515,1078,563
-1231,2831,1599
-908,2008,1099
-325,1102,776
-715,1715,999
-505,1258,752
-1061,1955,893
10043,1756,11799
-320,1420,1099
-714,1714,999
150,949,1099
134,1065,1200
5435,1664,7099
2699,3700,6399
1377,2222,3599
-1040,2540,1500
275,1524,1800
-394,1247,853
-1167,1748,580
4575,1424,5999
-1000,1903,903
1098,1601,2699
-553,1325,772
-172,1089,916
-26,1126,1099
-447,1547,1099
1722,1377,3099
-10,797,786
-5338,7338,1999
266,1133,1399
5457,1742,7199
-10,1010,999
-407,1355,947
-233,2233,1999
8437,1762,10199
119,2080,2199
-785,2185,1399
-690,1627,936
-548,2248,1699
-1089,1805,716
-627,1627,999
127,1572,1699
-299,1299,999
2122,1377,3499
454,1445,1900
3133,1266,4400
-740,2140,1399
-1157,2657,1500
-40,2040,1999
-251,1189,937
-600,1157,557
856,1243,2100
271,1528,1800
-256,1018,762
172,1327,1500
-396,1150,754
-941,2141,1200
-692,2192,1500
-787,1574,786
42,1057,1099
-386,1786,1399
427,1772,2199
3287,1912,5200
4473,2826,7300
-404,1504,1099
-98,920,821
-874,2674,1800
-877,1339,461
-439,2139,1699
-1063,2763,1699
-1842,3342,1500
-58,3558,3499
-2221,3521,1300
118,1281,1399
-779,1606,826
266,1333,1599
-779,4479,3699
-902,2302,1399
-898,2298,1399
4187,2512,6699
165,3934,4099
-96,1596,1500
-449,1749,1300
-381,1681,1300
-984,2284,1300
-677,1490,812
-1375,2328,952
15476,3223,18699
123,2076,2199
-167,1267,1099
-885,2085,1200
-492,2992,2499
-948,1738,790
-1489,2689,1200
66,1833,1900
-323,1523,1200
11151,2748,13900
-872,2272,1399
-587,1587,999
-1220,2620,1399
-411,2311,1900
119,2080,2199
2797,1302,4099
-160,1560,1399
167,1032,1200
-486,1986,1500
-1191,2044,853
96,1703,1800
250,1849,2100
-2464,3864,1399
-205,1405,1200
3140,1959,5100
-1029,2329,1300
-210,1510,1300
-102,1502,1399
2069,1330,3399
4695,4304,9000
-315,1415,1099
-805,1730,924
-991,2991,1999
946,1453,2400
13999,3200,17200
2710,2389,5100
-963,1869,906
-1740,3040,1300
-1535,2735,1200
1972,1327,3300
-1088,2788,1699
724,1475,2199
-2238,3338,1099
-545,1221,676
1002,1297,2300
-662,1558,895
-262,959,697
-1000,1473,472
-2015,3615,1599
9220,2279,11499
364,1435,1800
-1385,1896,511
-368,1158,790
75,1224,1300
-1254,1808,554
-1330,2323,993
248,951,1200
2032,1067,3099
-1722,2283,560
-70,992,922
1520,2779,4300
206,1693,1900
1210,2089,3300
-1104,1808,703
219,1080,1300
-462,1381,918
-125,1125,999
-632,2332,1699
-768,1624,855
9740,2759,12500
2537,1962,4500
-53,1453,1399
-78,1578,1500
-98,1098,999
-32,994,962
30,1269,1300
394,2005,2400
185,1314,1500
-628,1292,663
-308,1092,783
-1349,2449,1099
-248,1150,902
-61,1561,1500
84,2115,2199
-1045,2245,1200
-1061,2761,1699
232,1667,1900
-886,1449,563
-160,1260,1099
-929,1826,896
14372,2427,16800
-837,1514,677
-395,1051,655
-575,1207,632
107,1092,1200
0,2899,2900
12153,1446,13599
-28,1328,1300
217,3682,3899
3121,1978,5100
-497,1185,687
-26,939,912
538,1461,1999
1763,1836,3599
-493,1223,730
972,1627,2600
-607,1237,630
250,1049,1300
-265,1565,1300
-2508,3035,527
35,1864,1900
133,1266,1399
2229,1870,4099
1483,2016,3499
-25,1225,1200
-334,1252,918
2041,2058,4099
32,1567,1599
736,1463,2199
6864,1635,8500
1632,1167,2799
-1264,2148,883
-1037,2237,1200
14139,1960,16100
1104,1595,2699
-425,1525,1099
7110,1689,8800
1191,1408,2600
-416,2016,1599
-364,1864,1500
-398,1398,999
-311,1241,929
966,1733,2699
54,1045,1099
402,1297,1699
1,1298,1300
606,1493,2100
-269,1074,805
-81,1281,1200
5546,1253,6799
30,793,824
2470,2529,5000
-731,1464,732
-520,1278,758
-358,1277,918
1383,1416,2799
-149,1149,999
-955,2155,1200
-533,1345,812
1203,1096,2300
699,1100,1800
-482,1582,1099
-746,2146,1399
-54,1254,1200
564,1135,1699
9987,2112,12100
99,1100,1200
-628,1828,1200
314,1185,1500
1862,1337,3200
-583,1064,480
15448,1251,16699
-336,3336,2999
-738,2238,1500
-1324,2208,883
-674,1524,850
-85,1285,1200
-462,1462,999
1932,2867,4800
8821,1478,10300
2617,2182,4800
-651,1201,549
603,996,1599
-355,1081,725
-756,1456,699
-371,1262,890
-1116,1717,601
-797,1326,529
-863,2163,1300
5237,1462,6699
4793,1006,5799
-220,1152,931
-647,1593,945
5175,1224,6399
857,1542,2400
10285,1814,12100
138,1861,1999
-462,1237,775
50,1049,1099
4093,1806,5899
-1009,2009,999
-967,2867,1900
-461,1461,999
544,1655,2199
-65,1165,1099
-502,1902,1399
-1591,2336,745
-2249,2517,267
-349,1449,1099
-161,1024,862
946,1153,2100
-217,1125,908
202,1697,1900
209,2190,2400
-2152,2718,566
887,1412,2300
558,2441,2999
-658,2058,1399
516,2083,2600
-39,1139,1099
-628,1209,580
-1406,2506,1099
3172,1427,4600
-883,1983,1099
-373,2173,1800
-937,1555,617
-601,1428,826
-1501,2289,788
-205,1305,1099
-447,1253,805
2110,1889,3999
-38,897,858
-484,2684,2199
281,1418,1699
-1137,2044,906
-525,1466,940
9132,1267,10400
9526,1073,10599
-10,1210,1200
-406,1186,780
-352,2052,1699
-2649,3158,508
-633,1038,404
-315,1307,991
13,2086,2100
-73,1373,1300
899,1800,2699
1261,1738,2999
-641,1741,1099
-794,1994,1200
526,973,1500
-392,1492,1099
873,1726,2600
-1389,2489,1099
-667,1217,549
-680,1880,1200
5545,1854,7400
-293,1493,1200
-493,1111,617
227,1072,1300
500,1199,1699
-766,1230,464
-1682,2236,554
-1273,1980,707
-1821,2325,504
6352,1547,7899
-138,839,701
5514,1385,6899
-1509,2909,1399
278,1121,1399
-631,1105,474
697,1002,1699
-467,1448,981
-639,1624,985
1941,1258,3200
-2050,2677,627
604,2995,3599
-515,1515,999
-697,1997,1300
-977,1891,913
-351,1951,1599
806,2393,3200
1171,1228,2400
-658,1641,982
-1707,3107,1399
242,1457,1699
177,1222,1399
648,851,1500
176,1223,1399
-1470,2445,975
-758,1758,999
-568,1407,838
-1674,2282,608
-632,1323,691
-290,1490,1200
2173,2426,4600
1500,1899,3399
-658,1429,770
3399,3100,6499
2782,1917,4699
387,1612,1999
1574,2125,3699
-1061,1879,817
-1270,2169,898
-1109,1906,797
-1535,2521,985
-116,1916,1800
-267,2067,1800
-1388,2688,1300
4,1395,1399
-1820,2716,895
1613,1386,2999
-838,1625,786
-150,1250,1099
-655,1520,864
-540,1394,854
-175,1575,1399
-1144,1787,642
15126,2473,17599
-1455,2455,999
-1527,2727,1200
99,1300,1399
111,1288,1399
-579,1421,841
5157,2842,8000
-220,1820,1599
2339,2060,4400
-304,1238,934
-811,1737,926
-325,1322,996
583,1116,1699
-54,936,882
1739,1560,3300
1446,2453,3899
-1157,2257,1099
-125,1225,1099
131,1268,1399
3049,1150,4200
-10,1310,1300
1482,3617,5100
491,1408,1900
-609,1141,532
-362,1246,883
-1859,2557,698
-571,1068,497
326,1473,1800
1751,1748,3499
-385,1985,1599
-950,1427,477
-797,1721,923
-1193,1877,683
-1146,2062,915
-505,2005,1500
-1937,2546,609
-1139,2014,874
-1204,1894,689
-1069,1938,869
-410,1406,995
-494,1424,929
-1795,2581,786
-1092,1790,698
-826,1496,669
-845,1573,728
-1128,2628,1500
-454,1454,999
-40,1140,1099
530,1069,1599
-364,1664,1300
1680,1519,3200
-723,1302,579
80,1219,1300
-602,1702,1099
-906,2106,1200
2987,2112,5100
28,1771,1800
-515,1715,1200
-988,1698,710
-455,1413,957
-227,1189,962
2407,1992,4400
557,2242,2799
-840,1495,654
-703,2103,1399
-248,1000,752
-443,1201,758
10833,4666,15500
2313,2486,4800
-1226,1742,516
-430,2130,1699
-115,882,766
1312,1187,2499
-1039,1891,851
810,1389,2199
-811,1402,591
2248,2851,5100
-2160,2762,601
-396,1296,900
1248,1151,2400
12852,1347,14199
-711,1911,1200
-83,1283,1200
-336,1336,999
114,1585,1699
2774,1825,4600
-18,1818,1800
-758,1858,1099
1691,1608,3300
-297,1697,1399
-197,2297,2100
1348,2451,3800
-496,1072,576
-260,1260,999
414,1285,1699
-209,930,721
-246,1099,853
2745,1154,3899
101,1198,1300
-354,1654,1300
-311,1411,1099
-19,1319,1300
-688,2588,1900
431,2768,3200
-23,908,884
226,3073,3300
-1199,2299,1099
1345,1854,3200
-1060,1882,821
-947,2147,1200
-1276,2140,863
-846,1783,936
714,1185,1900
-1067,2167,1099
-241,1209,967
-191,1791,1599
174,1525,1699
1687,1012,2699
-1646,2546,900
-1012,1709,697
3105,1294,4400
-1502,2502,999
-2224,3072,848
-259,1024,765
-954,2054,1099
-784,1560,776
-735,1441,705
-205,1174,969
18659,2940,21600
-236,1336,1099
-400,1400,999
833,966,1800
11839,2960,14800
-834,2234,1399
-496,1184,687
-359,1559,1200
-480,1780,1300
-473,2173,1699
-102,875,773
-1110,1830,720
12199,1200,13399
2263,3036,5299
-506,1296,790
44,1555,1599
247,1252,1500
530,2169,2699
-626,1596,970
-707,2807,2100
-417,1617,1200
690,1809,2499
10,2689,2699
-686,1649,963
-425,2025,1599
-1435,3035,1599
-188,1488,1300
-57,1357,1300
-107,2107,1999
-784,3284,2499
-118,1818,1699
-324,1524,1200
-518,1618,1099
992,1907,2900
-648,1748,1099
3990,2309,6299
1423,2176,3599
-1909,4109,2199
-1265,2106,841
-377,2477,2100
3431,2468,5899
-1549,2649,1099
-338,1638,1300
11574,2325,13900
635,1564,2199
-152,1852,1699
1759,1440,3200
3543,2756,6299
-407,1607,1200
-700,1688,988
-22,1322,1300
-244,1244,999
-8,1108,1099
2167,4532,6699
16956,3743,20699
-601,1901,1300
-324,2324,1999
-388,1377,989
1504,2695,4200
8,1291,1300
-1713,3313,1599
2740,2459,5200
-908,2708,1800
1551,1348,2900
-502,1602,1099
-691,2491,1800
-412,1512,1099
-444,1012,568
246,1353,1599
-673,2073,1399
234,865,1099
-477,1271,794
-743,1743,999
32,1367,1399
1817,1782,3599
-410,1159,748
-1010,1648,637
2992,2407,5400
-953,2453,1500
-2078,4178,2100
496,1103,1599
-300,1268,967
355,2344,2699
856,1943,2799
-39,1039,999
-1230,2017,786
-588,1165,577
-624,1433,808
-1172,1918,745
-536,2236,1699
10,2189,2199
6683,1216,7899
346,1353,1699
-139,2039,1900
-583,1250,666
-169,1028,858
1213,1986,3200
-377,1677,1300
840,2159,2999
-1011,1731,720
-584,1343,759
132,1067,1200
35,1564,1599
-207,1407,1200
545,1254,1800
326,1273,1599
-76,1007,931
4790,3009,7799
-1789,2604,815
-286,1786,1500
2891,1408,4300
-433,1533,1099
-431,951,520
402,997,1399
-1362,1910,548
-43,920,877
-816,1709,892
587,1012,1599
-59,1159,1099
-757,1219,461
28,1071,1099
-868,1426,557
3290,1209,4500
-750,1281,531
-32,1732,1699
-1347,2012,665
9406,1493,10900
